Time,Altitude,X_Moment,Attack_Angle,Trajectory_Angle,Center_of_Mass,Dynamic_Pressure,Mass,Stability_Margin,Thrust,Longitude,Velocity,Wind_Velocity,G_Force,YZ_Moment,Static_Moment,Engine_Angle,Pitch_Angle,Focus,Control_Thrust,Drug_Coefficient,Rocket_Length,Lift_Force
322.1,97.1236,N/A,1.35478e-24,-15.7279,11.9949,0.45609,55857.1,0,0,546.22,2439.85,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78285,42.9,0.501493
322.2,97.0575,N/A,1.35478e-24,-15.7473,11.9949,0.456186,55857.1,0,0,546.455,2440.11,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78266,42.9,0.501546
322.3,96.9913,N/A,1.35478e-24,-15.7668,11.9949,0.456282,55857.1,0,0,546.689,2440.37,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78247,42.9,0.501599
322.4,96.925,N/A,1.35478e-24,-15.7862,11.9949,0.456379,55857.1,0,0,546.924,2440.62,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78228,42.9,0.501652
322.5,96.8586,N/A,1.35478e-24,-15.8056,11.9949,0.456476,55857.1,0,0,547.159,2440.88,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78209,42.9,0.501706
322.6,96.7921,N/A,1.35478e-24,-15.825,11.9949,0.456573,55857.1,0,0,547.394,2441.14,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.7819,42.9,0.501759
322.7,96.7255,N/A,1.35478e-24,-15.8444,11.9949,0.45667,55857.1,0,0,547.629,2441.4,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78171,42.9,0.501812
322.8,96.6589,N/A,1.35478e-24,-15.8638,11.9949,0.456767,55857.1,0,0,547.864,2441.66,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78153,42.9,0.501866
322.9,96.5921,N/A,1.35478e-24,-15.8832,11.9949,0.456864,55857.1,0,0,548.099,2441.92,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78134,42.9,0.501919
323,96.5253,N/A,1.35478e-24,-15.9026,11.9949,0.456961,55857.1,0,0,548.333,2442.18,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78115,42.9,0.501973
323.1,96.4584,N/A,1.35478e-24,-15.922,11.9949,0.457059,55857.1,0,0,548.568,2442.44,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78096,42.9,0.502026
323.2,96.3914,N/A,1.35478e-24,-15.9414,11.9949,0.457156,55857.1,0,0,548.803,2442.7,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78077,42.9,0.50208
323.3,96.3243,N/A,1.35478e-24,-15.9608,11.9949,0.457254,55857.1,0,0,549.038,2442.97,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78058,42.9,0.502134
323.4,96.2571,N/A,1.35478e-24,-15.9801,11.9949,0.457352,55857.1,0,0,549.273,2443.23,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78039,42.9,0.502187
323.5,96.1899,N/A,1.35478e-24,-15.9995,11.9949,0.45745,55857.1,0,0,549.508,2443.49,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.7802,42.9,0.502241
323.6,96.1225,N/A,1.35478e-24,-16.0189,11.9949,0.457548,55857.1,0,0,549.743,2443.75,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.78001,42.9,0.502295
323.7,96.0551,N/A,1.35478e-24,-16.0383,11.9949,0.457646,55857.1,0,0,549.978,2444.01,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77981,42.9,0.502349
323.8,95.9876,N/A,1.35478e-24,-16.0576,11.9949,0.457744,55857.1,0,0,550.213,2444.28,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77962,42.9,0.502403
323.9,95.92,N/A,1.35478e-24,-16.077,11.9949,0.457843,55857.1,0,0,550.447,2444.54,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77943,42.9,0.502457
324,95.8523,N/A,1.35478e-24,-16.0963,11.9949,0.457942,55857.1,0,0,550.682,2444.8,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77924,42.9,0.502511
324.1,95.7845,N/A,1.35478e-24,-16.1157,11.9949,0.45804,55857.1,0,0,550.917,2445.07,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77905,42.9,0.502566
324.2,95.7166,N/A,1.35478e-24,-16.135,11.9949,0.458139,55857.1,0,0,551.152,2445.33,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77886,42.9,0.50262
324.3,95.6487,N/A,1.35478e-24,-16.1544,11.9949,0.458238,55857.1,0,0,551.387,2445.6,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77867,42.9,0.502674
324.4,95.5807,N/A,1.35478e-24,-16.1737,11.9949,0.458337,55857.1,0,0,551.622,2445.86,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77847,42.9,0.502729
324.5,95.5125,N/A,1.35478e-24,-16.193,11.9949,0.458437,55857.1,0,0,551.857,2446.13,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77828,42.9,0.502783
324.6,95.4443,N/A,1.35478e-24,-16.2124,11.9949,0.458536,55857.1,0,0,552.092,2446.39,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77809,42.9,0.502838
324.7,95.376,N/A,1.35478e-24,-16.2317,11.9949,0.458636,55857.1,0,0,552.327,2446.66,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.7779,42.9,0.502892
324.8,95.3076,N/A,1.35478e-24,-16.251,11.9949,0.458735,55857.1,0,0,552.562,2446.92,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.7777,42.9,0.502947
324.9,95.2392,N/A,1.35478e-24,-16.2703,11.9949,0.458835,55857.1,0,0,552.796,2447.19,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77751,42.9,0.503002
325,95.1706,N/A,1.35478e-24,-16.2897,11.9949,0.458935,55857.1,0,0,553.031,2447.46,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77732,42.9,0.503057
325.1,95.102,N/A,1.35478e-24,-16.309,11.9949,0.459035,55857.1,0,0,553.266,2447.72,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77712,42.9,0.503112
325.2,95.0332,N/A,1.35478e-24,-16.3283,11.9949,0.459135,55857.1,0,0,553.501,2447.99,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77693,42.9,0.503166
325.3,94.9644,N/A,1.35478e-24,-16.3476,11.9949,0.459235,55857.1,0,0,553.736,2448.26,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77674,42.9,0.503221
325.4,94.8955,N/A,1.35478e-24,-16.3669,11.9949,0.459336,55857.1,0,0,553.971,2448.53,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77654,42.9,0.503277
325.5,94.8265,N/A,1.35478e-24,-16.3862,11.9949,0.459436,55857.1,0,0,554.206,2448.79,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77635,42.9,0.503332
325.6,94.7574,N/A,1.35478e-24,-16.4055,11.9949,0.459537,55857.1,0,0,554.441,2449.06,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77615,42.9,0.503387
325.7,94.6883,N/A,1.35478e-24,-16.4248,11.9949,0.459638,55857.1,0,0,554.676,2449.33,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77596,42.9,0.503442
325.8,94.619,N/A,1.35478e-24,-16.444,11.9949,0.459739,55857.1,0,0,554.911,2449.6,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77576,42.9,0.503498
325.9,94.5497,N/A,1.35478e-24,-16.4633,11.9949,0.45984,55857.1,0,0,555.146,2449.87,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77557,42.9,0.503553
326,94.4803,N/A,1.35478e-24,-16.4826,11.9949,0.459941,55857.1,0,0,555.381,2450.14,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77537,42.9,0.503608
326.1,94.4108,N/A,1.35478e-24,-16.5019,11.9949,0.460042,55857.1,0,0,555.616,2450.41,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77518,42.9,0.503664
326.2,94.3412,N/A,1.35478e-24,-16.5211,11.9949,0.460144,55857.1,0,0,555.851,2450.68,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77498,42.9,0.503719
326.3,94.2715,N/A,1.35478e-24,-16.5404,11.9949,0.460245,55857.1,0,0,556.086,2450.95,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77479,42.9,0.503775
326.4,94.2017,N/A,1.35478e-24,-16.5596,11.9949,0.460347,55857.1,0,0,556.321,2451.22,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77459,42.9,0.503831
326.5,94.1318,N/A,1.35478e-24,-16.5789,11.9949,0.460449,55857.1,0,0,556.555,2451.49,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.7744,42.9,0.503887
326.6,94.0619,N/A,1.35478e-24,-16.5981,11.9949,0.460551,55857.1,0,0,556.79,2451.77,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.7742,42.9,0.503942
326.7,93.9919,N/A,1.35478e-24,-16.6174,11.9949,0.460653,55857.1,0,0,557.025,2452.04,0,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.774,42.9,0.503998
326.8,93.9217,N/A,1.35478e-24,-16.6366,11.9949,0.470564,55857.1,0,0,557.26,2452.31,0.101831,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.77381,42.9,0.514785
326.9,93.8515,N/A,1.35478e-24,-16.6559,11.9949,0.445124,55857.1,0,0,557.495,2452.58,0.117607,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45579,42.9,0.399651
327,93.7812,N/A,1.35478e-24,-16.6751,11.9949,0.420943,55857.1,0,0,557.73,2452.86,0.133403,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45538,42.9,0.377833
327.1,93.7109,N/A,1.35478e-24,-16.6943,11.9949,0.397965,55857.1,0,0,557.965,2453.13,0.149219,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45497,42.9,0.357108
327.2,93.6404,N/A,1.35478e-24,-16.7136,11.9949,0.376137,55857.1,0,0,558.2,2453.4,0.165054,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45455,42.9,0.337425
327.3,93.5699,N/A,1.35478e-24,-16.7328,11.9949,0.355408,55857.1,0,0,558.435,2453.68,0.180909,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45414,42.9,0.318738
327.4,93.4992,N/A,1.35478e-24,-16.752,11.9949,0.335728,55857.1,0,0,558.67,2453.95,0.196783,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45372,42.9,0.301003
327.5,93.4285,N/A,1.35478e-24,-16.7712,11.9949,0.317048,55857.1,0,0,558.905,2454.23,0.212677,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45331,42.9,0.284174
327.6,93.3577,N/A,1.35478e-24,-16.7904,11.9949,0.299324,55857.1,0,0,559.14,2454.5,0.22859,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45289,42.9,0.268211
327.7,93.2868,N/A,1.35478e-24,-16.8096,11.9949,0.282512,55857.1,0,0,559.375,2454.78,0.244522,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45248,42.9,0.253074
327.8,93.2158,N/A,1.35478e-24,-16.8288,11.9949,0.266569,55857.1,0,0,559.61,2455.05,0.260474,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45206,42.9,0.238724
327.9,93.1447,N/A,1.35478e-24,-16.848,11.9949,0.251455,55857.1,0,0,559.845,2455.33,0.276446,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45165,42.9,0.225124
328,93.0736,N/A,1.35478e-24,-16.8672,11.9949,0.23713,55857.1,0,0,560.08,2455.6,0.292437,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45123,42.9,0.212238
328.1,93.0023,N/A,1.35478e-24,-16.8864,11.9949,0.223559,55857.1,0,0,560.315,2455.88,0.308448,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45081,42.9,0.200034
328.2,92.931,N/A,1.35478e-24,-16.9056,11.9949,0.210704,55857.1,0,0,560.55,2456.16,0.324478,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.45039,42.9,0.188478
328.3,92.8596,N/A,1.35478e-24,-16.9248,11.9949,0.198532,55857.1,0,0,560.785,2456.43,0.340528,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44997,42.9,0.177538
328.4,92.7881,N/A,1.35478e-24,-16.9439,11.9949,0.18701,55857.1,0,0,561.02,2456.71,0.356597,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44956,42.9,0.167187
328.5,92.7165,N/A,1.35478e-24,-16.9631,11.9949,0.176107,55857.1,0,0,561.255,2456.99,0.372686,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44914,42.9,0.157394
328.6,92.6448,N/A,1.35478e-24,-16.9823,11.9949,0.165792,55857.1,0,0,561.49,2457.27,0.388794,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44872,42.9,0.148132
328.7,92.573,N/A,1.35478e-24,-17.0014,11.9949,0.156037,55857.1,0,0,561.725,2457.54,0.404922,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.4483,42.9,0.139375
328.8,92.5012,N/A,1.35478e-24,-17.0206,11.9949,0.146814,55857.1,0,0,561.96,2457.82,0.421069,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44788,42.9,0.131099
328.9,92.4292,N/A,1.35478e-24,-17.0398,11.9949,0.138096,55857.1,0,0,562.195,2458.1,0.437236,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44745,42.9,0.123279
329,92.3572,N/A,1.35478e-24,-17.0589,11.9949,0.129859,55857.1,0,0,562.43,2458.38,0.453422,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44703,42.9,0.115892
329.1,92.2851,N/A,1.35478e-24,-17.0781,11.9949,0.122079,55857.1,0,0,562.665,2458.66,0.469628,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44661,42.9,0.108916
329.2,92.2129,N/A,1.35478e-24,-17.0972,11.9949,0.114732,55857.1,0,0,562.9,2458.94,0.485854,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44619,42.9,0.102331
329.3,92.1406,N/A,1.35478e-24,-17.1163,11.9949,0.107796,55857.1,0,0,563.135,2459.22,0.502098,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44577,42.9,0.096117
329.4,92.0682,N/A,1.35478e-24,-17.1355,11.9949,0.10125,55857.1,0,0,563.37,2459.5,0.518363,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44534,42.9,0.0902541
329.5,91.9958,N/A,1.35478e-24,-17.1546,11.9949,0.0950747,55857.1,0,0,563.605,2459.78,0.534647,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44492,42.9,0.0847246
329.6,91.9232,N/A,1.35478e-24,-17.1737,11.9949,0.0892504,55857.1,0,0,563.84,2460.06,0.55095,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44449,42.9,0.079511
329.7,91.8506,N/A,1.35478e-24,-17.1928,11.9949,0.083759,55857.1,0,0,564.075,2460.34,0.567273,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44407,42.9,0.0745969
329.8,91.7779,N/A,1.35478e-24,-17.212,11.9949,0.078583,55857.1,0,0,564.31,2460.63,0.583615,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44364,42.9,0.0699665
329.9,91.7051,N/A,1.35478e-24,-17.2311,11.9949,0.0737059,55857.1,0,0,564.545,2460.91,0.599977,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44322,42.9,0.0656048
330,91.6322,N/A,1.35478e-24,-17.2502,11.9949,0.0691117,55857.1,0,0,564.781,2461.19,0.616359,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44279,42.9,0.0614974
330.1,91.5592,N/A,1.35478e-24,-17.2693,11.9949,0.0647854,55857.1,0,0,565.016,2461.47,0.63276,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44237,42.9,0.0576307
330.2,91.4861,N/A,1.35478e-24,-17.2884,11.9949,0.0607127,55857.1,0,0,565.251,2461.76,0.64918,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44194,42.9,0.0539918
330.3,91.413,N/A,1.35478e-24,-17.3075,11.9949,0.0568798,55857.1,0,0,565.486,2462.04,0.66562,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44151,42.9,0.0505682
330.4,91.3397,N/A,1.35478e-24,-17.3266,11.9949,0.0532739,55857.1,0,0,565.721,2462.32,0.68208,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44108,42.9,0.0473483
330.5,91.2664,N/A,1.35478e-24,-17.3457,11.9949,0.0498824,55857.1,0,0,565.956,2462.61,0.698559,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44066,42.9,0.0443209
330.6,91.193,N/A,1.35478e-24,-17.3648,11.9949,0.0466937,55857.1,0,0,566.191,2462.89,0.715058,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.44023,42.9,0.0414754
330.7,91.1195,N/A,1.35478e-24,-17.3838,11.9949,0.0436965,55857.1,0,0,566.426,2463.17,0.731576,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.4398,42.9,0.0388016
330.8,91.0459,N/A,1.35478e-24,-17.4029,11.9949,0.0408802,55857.1,0,0,566.661,2463.46,0.748113,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43937,42.9,0.03629
330.9,90.9722,N/A,1.35478e-24,-17.422,11.9949,0.0382348,55857.1,0,0,566.896,2463.74,0.764671,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43894,42.9,0.0339314
331,90.8985,N/A,1.35478e-24,-17.441,11.9949,0.0357505,55857.1,0,0,567.131,2464.03,0.781247,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43851,42.9,0.0317173
331.1,90.8246,N/A,1.35478e-24,-17.4601,11.9949,0.0334185,55857.1,0,0,567.366,2464.32,0.797843,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43808,42.9,0.0296394
331.2,90.7507,N/A,1.35478e-24,-17.4792,11.9949,0.0312299,55857.1,0,0,567.601,2464.6,0.814459,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43765,42.9,0.02769
331.3,90.6767,N/A,1.35478e-24,-17.4982,11.9949,0.0291766,55857.1,0,0,567.836,2464.89,0.831094,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43722,42.9,0.0258617
331.4,90.6026,N/A,1.35478e-24,-17.5173,11.9949,0.0272508,55857.1,0,0,568.071,2465.17,0.847749,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43678,42.9,0.0241475
331.5,90.5284,N/A,1.35478e-24,-17.5363,11.9949,0.0254453,55857.1,0,0,568.307,2465.46,0.864423,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43635,42.9,0.0225408
331.6,90.4541,N/A,1.35478e-24,-17.5554,11.9949,0.0237529,55857.1,0,0,568.542,2465.75,0.881117,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43592,42.9,0.0210352
331.7,90.3797,N/A,1.35478e-24,-17.5744,11.9949,0.0221671,55857.1,0,0,568.777,2466.04,0.897831,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43548,42.9,0.0196249
331.8,90.3053,N/A,1.35478e-24,-17.5934,11.9949,0.0206816,55857.1,0,0,569.012,2466.32,0.914564,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43505,42.9,0.0183043
331.9,90.2307,N/A,1.35478e-24,-17.6125,11.9949,0.0192906,55857.1,0,0,569.247,2466.61,0.931316,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43462,42.9,0.017068
332,90.1561,N/A,1.35478e-24,-17.6315,11.9949,0.0179883,55857.1,0,0,569.482,2466.9,0.948088,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43418,42.9,0.0159109
332.1,90.0814,N/A,1.35478e-24,-17.6505,11.9949,0.0167696,55857.1,0,0,569.717,2467.19,0.964879,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43375,42.9,0.0148285
332.2,90.0066,N/A,1.35478e-24,-17.6695,11.9949,0.0156294,55857.1,0,0,569.952,2467.48,0.98169,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43331,42.9,0.013816
332.3,89.9317,N/A,1.35478e-24,-17.6885,11.9949,0.0145629,55857.1,0,0,570.187,2467.77,0.998521,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43287,42.9,0.0128694
332.4,89.8567,N/A,1.35478e-24,-17.7075,11.9949,0.0135658,55857.1,0,0,570.422,2468.06,1.01139,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43244,42.9,0.0119845
332.5,89.7816,N/A,1.35478e-24,-17.7265,11.9949,0.0126337,55857.1,0,0,570.658,2468.35,1.02388,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.432,42.9,0.0111577
332.6,89.7065,N/A,1.35478e-24,-17.7455,11.9949,0.0117627,55857.1,0,0,570.893,2468.64,1.03639,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43156,42.9,0.0103853
332.7,89.6313,N/A,1.35478e-24,-17.7645,11.9949,0.010949,55857.1,0,0,571.128,2468.93,1.04892,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43113,42.9,0.00966394
332.8,89.5559,N/A,1.35478e-24,-17.7835,11.9949,0.0101891,55857.1,0,0,571.363,2469.22,1.06146,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43069,42.9,0.00899049
332.9,89.4805,N/A,1.35478e-24,-17.8025,11.9949,0.0094797,55857.1,0,0,571.598,2469.51,1.07401,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.43025,42.9,0.00836194
333,89.405,N/A,1.35478e-24,-17.8215,11.9949,0.00881754,55857.1,0,0,571.833,2469.8,1.08658,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42981,42.9,0.00777547
333.1,89.3294,N/A,1.35478e-24,-17.8405,11.9949,0.0081997,55857.1,0,0,572.068,2470.09,1.09916,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42937,42.9,0.00722842
333.2,89.2538,N/A,1.35478e-24,-17.8594,11.9949,0.00762336,55857.1,0,0,572.303,2470.39,1.11176,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42893,42.9,0.00671828
333.3,89.178,N/A,1.35478e-24,-17.8784,11.9949,0.00708591,55857.1,0,0,572.539,2470.68,1.12437,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42849,42.9,0.00624271
333.4,89.1022,N/A,1.35478e-24,-17.8974,11.9949,0.00658485,55857.1,0,0,572.774,2470.97,1.137,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42805,42.9,0.00579949
333.5,89.0262,N/A,1.35478e-24,-17.9163,11.9949,0.00611787,55857.1,0,0,573.009,2471.26,1.14964,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42761,42.9,0.00538654
333.6,88.9502,N/A,1.35478e-24,-17.9353,11.9949,0.00568275,55857.1,0,0,573.244,2471.56,1.16229,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42716,42.9,0.00500189
333.7,88.8741,N/A,1.35478e-24,-17.9542,11.9949,0.00527745,55857.1,0,0,573.479,2471.85,1.17496,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42672,42.9,0.00464371
333.8,88.7979,N/A,1.35478e-24,-17.9732,11.9949,0.00490002,55857.1,0,0,573.714,2472.15,1.18765,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42628,42.9,0.00431026
333.9,88.7217,N/A,1.35478e-24,-17.9921,11.9949,0.00454865,55857.1,0,0,573.949,2472.44,1.20034,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42584,42.9,0.00399994
334,88.6453,N/A,1.35478e-24,-18.0111,11.9949,0.00422162,55857.1,0,0,574.185,2472.73,1.21306,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42539,42.9,0.0037112
334.1,88.5688,N/A,1.35478e-24,-18.03,11.9949,0.00391732,55857.1,0,0,574.42,2473.03,1.22579,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42495,42.9,0.00344262
334.2,88.4923,N/A,1.35478e-24,-18.0489,11.9949,0.00363426,55857.1,0,0,574.655,2473.32,1.23853,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.4245,42.9,0.00319287
334.3,88.4157,N/A,1.35478e-24,-18.0679,11.9949,0.00337102,55857.1,0,0,574.89,2473.62,1.25128,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42406,42.9,0.00296067
334.4,88.339,N/A,1.35478e-24,-18.0868,11.9949,0.00312628,55857.1,0,0,575.125,2473.92,1.26405,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42361,42.9,0.00274486
334.5,88.2622,N/A,1.35478e-24,-18.1057,11.9949,0.00289879,55857.1,0,0,575.36,2474.21,1.27684,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42317,42.9,0.00254433
334.6,88.1853,N/A,1.35478e-24,-18.1246,11.9949,0.00268739,55857.1,0,0,575.596,2474.51,1.28964,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42272,42.9,0.00235804
334.7,88.1083,N/A,1.35478e-24,-18.1435,11.9949,0.00249099,55857.1,0,0,575.831,2474.81,1.30245,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42228,42.9,0.00218503
334.8,88.0312,N/A,1.35478e-24,-18.1624,11.9949,0.00230858,55857.1,0,0,576.066,2475.1,1.31528,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42183,42.9,0.00202438
334.9,87.9541,N/A,1.35478e-24,-18.1813,11.9949,0.00213919,55857.1,0,0,576.301,2475.4,1.32813,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42138,42.9,0.00187526
335,87.8769,N/A,1.35478e-24,-18.2002,11.9949,0.00198194,55857.1,0,0,576.536,2475.7,1.34098,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42093,42.9,0.00173686
335.1,87.7995,N/A,1.35478e-24,-18.2191,11.9949,0.00183598,55857.1,0,0,576.771,2476,1.35386,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42048,42.9,0.00160844
335.2,87.7221,N/A,1.35478e-24,-18.238,11.9949,0.00170055,55857.1,0,0,577.007,2476.29,1.36674,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.42004,42.9,0.00148932
335.3,87.6446,N/A,1.35478e-24,-18.2569,11.9949,0.0015749,55857.1,0,0,577.242,2476.59,1.37964,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.41959,42.9,0.00137885
335.4,87.5671,N/A,1.35478e-24,-18.2758,11.9949,0.00145836,55857.1,0,0,577.477,2476.89,1.39256,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.41914,42.9,0.00127641
335.5,87.4894,N/A,1.35478e-24,-18.2946,11.9949,0.00135029,55857.1,0,0,577.712,2477.19,1.40549,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.41869,42.9,0.00118145
335.6,87.4116,N/A,1.35478e-24,-18.3135,11.9949,0.00125009,55857.1,0,0,577.947,2477.49,1.41843,0,2.90982e+07,N/A,N/A,N/A,N/A,0,1.41824,42.9,0.00109343
